vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
6,80000,15.1,2179,140.0,7,1000000.0,11428.57142857143,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
7,171000,25.1,1498,98.6,5,530000.0,21375.0,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
4,5000,18.16,1196,86.8,5,510000.0,1000.0,0.0725752508361204,0.05099559702963791,0.004140106459880397,False,False,False,True,True,True,False,True,False,False
2,10000,18.9,1197,81.86,5,625000.0,3333.3333333333335,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,False,True,False,True,False,False
6,52312,24.0,1120,70.0,5,415000.0,7473.142857142857,0.0625,0.1939278438588421,0.03739239009003088,True,False,False,False,True,False,False,False,True,False
12,178000,12.05,2179,120.0,7,325000.0,13692.307692307691,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,False,False,False
8,39569,28.4,1248,74.0,5,289000.0,4396.555555555556,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
10,65000,10.2,3628,308.0,7,2899000.0,5909.090909090909,0.08489525909592062,0.0032857987776828547,0.0032857987776828547,True,False,False,False,False,False,False,False,False,False
3,38000,24.3,1248,88.5,5,800000.0,9500.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,False,False,False,False,True,False
8,113414,20.54,1598,103.6,5,430000.0,12601.555555555555,0.06483103879849812,0.040349608989945454,0.016100414010645988,True,False,False,False,True,False,False,False,True,False
3,10000,18.6,1197,81.83,5,790000.0,2500.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
2,6000,23.0,1498,98.96,5,952000.0,2000.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
5,80000,19.87,1461,83.8,5,640000.0,13333.333333333334,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,True,False,False
14,70000,13.9,1599,103.2,5,125000.0,4666.666666666667,0.06454033771106941,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,False,False,False
7,65000,20.45,1461,83.8,5,450000.0,8125.0,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,False,False,False,True,False
3,4000,17.0,1591,121.3,5,950000.0,1000.0,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,False,False,True,False,False
6,65000,26.0,1498,98.6,5,500000.0,9285.714285714286,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
4,26000,18.6,1197,81.83,5,540000.0,5200.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
7,60000,28.4,1248,74.0,5,458000.0,7500.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
4,36000,21.7,1498,98.96,5,850000.0,7200.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
6,60000,25.2,1248,74.0,5,500000.0,8571.42857142857,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
7,88720,16.55,1968,147.51,5,1900000.0,11090.0,0.07495426829268292,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
6,212000,19.0,1197,85.8,5,200000.0,30285.714285714286,0.07167919799498747,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,True,False,False
1,25000,23.01,999,67.0,5,300000.0,12500.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
9,60000,18.9,998,67.1,5,220000.0,6000.0,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
3,20000,23.84,1199,84.0,5,470000.0,5000.0,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
2,15000,20.52,1197,81.8,5,510000.0,5000.0,0.0683375104427736,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
2,5000,24.4,1498,98.63,5,780000.0,1666.6666666666667,0.0658411214953271,0.05099559702963791,0.00203719524216337,True,False,False,False,True,True,False,False,True,False
5,36889,20.73,1373,91.1,5,530000.0,6148.166666666667,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,True,False,False,False,True,False
6,160000,22.77,1498,98.59,5,500000.0,22857.14285714286,0.06581441922563418,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
1,10000,20.52,1197,81.8,5,450000.0,5000.0,0.0683375104427736,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
4,100000,13.68,2393,147.8,7,1500000.0,20000.0,0.06176347680735479,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
4,35780,27.28,1047,69.0,5,350000.0,7156.0,0.0659025787965616,0.027666425708089637,0.009331668528619308,True,False,False,False,True,False,False,False,False,True
10,130890,18.9,998,67.1,5,160000.0,11899.09090909091,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
11,100380,15.6,1497,116.3,5,380000.0,8365.0,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
5,50000,28.09,1248,88.5,5,695000.0,8333.333333333334,0.07091346153846154,0.32325688374843925,0.022540579614904382,True,False,False,False,True,True,False,False,False,True
5,34500,20.51,998,67.04,5,375000.0,5750.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
4,10000,23.95,998,67.1,5,340000.0,2000.0,0.06723446893787574,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
3,38000,23.84,1199,84.0,5,390000.0,9500.0,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
11,70000,13.45,1086,62.1,5,150000.0,5833.333333333333,0.057182320441988954,0.1939278438588421,0.009003088650851022,False,False,True,False,True,True,False,False,False,False
15,49256,21.79,998,67.05,5,120100.0,3078.5,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
15,60000,14.0,1061,64.0,5,125000.0,3750.0,0.060320452403393024,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,False,False
5,79200,15.4,2179,120.0,7,1150000.0,13200.0,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,False,False,False,True,False,False
4,35000,17.4,1497,117.3,5,750000.0,7000.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,True,False,True,False,False
6,61107,19.02,1198,67.05,5,350000.0,8729.57142857143,0.05596828046744574,0.011171715844121705,0.005585857922060853,False,False,False,True,True,False,False,True,False,False
6,95000,25.2,1248,74.0,5,480000.0,13571.42857142857,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
7,92000,10.5,2609,120.0,7,595000.0,11500.0,0.04599463395937141,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,False,False,False
12,50000,19.7,796,46.3,5,175000.0,3846.153846153846,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
5,65000,18.9,1197,82.0,5,475000.0,10833.333333333334,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
9,48000,19.64,1461,108.45,5,375000.0,4800.0,0.0742299794661191,0.03463231911677729,0.014194650719589932,True,False,False,False,True,False,False,True,False,False
9,40000,22.9,1248,74.0,5,390000.0,4000.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,True,False
2,11800,19.83,1198,67.0,7,575000.0,3933.3333333333335,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,True,False,True,False,False
3,25000,20.3,1199,84.0,5,599000.0,6250.0,0.07005838198498748,0.027666425708089637,0.0024314910954853124,False,False,False,True,True,True,False,False,True,False
6,72000,25.8,1498,98.6,5,425000.0,10285.714285714286,0.06582109479305741,0.09699677991719786,0.023657751199316554,True,False,False,False,True,False,False,False,False,True
7,21980,20.51,998,67.04,5,290000.0,2747.5,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
5,60000,21.38,1396,88.7,5,770000.0,10000.0,0.06353868194842408,0.1939278438588421,0.022014851810475126,True,False,False,False,True,False,False,False,True,False
6,53000,26.0,1498,98.6,5,535000.0,7571.428571428572,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
12,30000,19.7,796,46.3,5,150000.0,2307.6923076923076,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
3,5000,24.7,796,47.3,5,325000.0,1250.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
9,65000,15.06,1995,177.0,5,850000.0,6500.0,0.0887218045112782,0.028652165341394493,0.003548662679897483,True,False,False,False,False,False,False,True,False,False
11,80875,18.9,998,67.1,5,250000.0,6739.583333333333,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
4,35000,23.0,1498,98.96,5,800000.0,7000.0,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
7,85392,28.4,1248,74.0,5,450000.0,10674.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
2,45000,25.47,1248,88.5,7,980000.0,15000.0,0.07091346153846154,0.32325688374843925,0.02240914766379707,True,False,False,False,True,True,False,False,False,True
7,54000,18.6,1197,85.8,5,411000.0,6750.0,0.07167919799498747,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,True,False,False
6,90000,20.77,1248,88.76,7,650000.0,12857.142857142857,0.07112179487179487,0.32325688374843925,0.02240914766379707,True,False,False,False,True,True,False,False,True,False
2,10000,18.27,998,118.35,5,950000.0,3333.3333333333335,0.1185871743486974,0.1939278438588421,0.0037458106065584545,False,False,False,True,True,True,False,True,False,False
5,47000,19.81,1086,68.05,5,370000.0,7833.333333333333,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,True,False,True,False,False
21,120000,18.9,998,67.1,5,120100.0,5454.545454545455,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
4,78000,17.6,2179,153.86,7,1300000.0,15600.0,0.07061037173015146,0.027666425708089637,0.002694354997699941,True,False,False,False,True,True,False,True,False,False
2,15000,18.9,1197,81.86,5,598000.0,5000.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
1,3800,19.05,1199,84.82,5,730000.0,1900.0,0.07074228523769807,0.027666425708089637,6.571597555365709e-05,False,False,False,True,True,True,False,True,False,False
3,10000,20.73,1373,91.1,5,875000.0,2500.0,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,True,True,False,False,True,False
2,2000,19.5,1199,88.76,5,670000.0,666.6666666666666,0.07402835696413679,0.09699677991719786,0.023657751199316554,False,False,False,True,True,True,False,True,False,False
2,20000,23.95,998,67.05,5,330000.0,6666.666666666667,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
2,5000,21.4,1197,83.1,5,610000.0,1666.6666666666667,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
4,50907,26.59,1248,74.0,5,680000.0,10181.4,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,False,False,False,False,False,True
4,38000,26.59,1248,74.0,5,585000.0,7600.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
7,67000,25.8,1498,98.6,5,330000.0,8375.0,0.06582109479305741,0.09699677991719786,0.023657751199316554,True,False,False,False,True,False,False,False,False,True
2,9000,23.9,1582,126.2,5,950000.0,3000.0,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,True,False,False,False,True,False
6,25000,18.0,1198,86.7,5,350000.0,3571.4285714285716,0.07237061769616027,0.09699677991719786,0.023657751199316554,False,False,False,True,True,True,False,True,False,False
3,54000,25.8,1498,98.6,5,650000.0,13500.0,0.06582109479305741,0.09699677991719786,0.023657751199316554,True,False,False,False,True,False,False,False,False,True
4,127991,25.5,1498,98.6,5,675000.0,25598.2,0.06582109479305741,0.09699677991719786,0.006637313530919366,True,False,False,False,True,False,False,False,False,True
7,26000,16.02,1373,93.7,7,530000.0,3250.0,0.06824471959213402,0.32325688374843925,0.02240914766379707,False,False,False,True,True,False,False,True,False,False
13,65123,17.8,1248,75.0,5,340000.0,4651.642857142857,0.06009615384615385,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,True,False,False
5,112000,15.4,2179,120.0,7,900000.0,18666.666666666668,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,True,False,False
4,50000,20.51,998,67.04,5,370000.0,10000.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
9,61043,19.7,796,46.3,5,210000.0,6104.3,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,True,False,False
4,20000,18.9,1197,81.86,5,436000.0,4000.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
4,55000,24.3,1248,88.5,5,800000.0,11000.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,True,False,False,True,False
7,72372,20.77,1248,88.8,7,675000.0,9046.5,0.07115384615384615,0.32325688374843925,0.02240914766379707,True,False,False,False,True,False,False,False,True,False
6,38200,17.4,1497,117.3,5,589000.0,5457.142857142857,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
4,70000,21.4,1197,83.1,5,625000.0,14000.0,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
2,10000,20.7,1197,81.86,5,650000.0,3333.3333333333335,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,False,True,False,False,True,False
5,120000,24.3,1248,88.5,5,600000.0,20000.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,True,False,False,True,False
4,76500,20.14,1498,88.0,5,570000.0,15300.0,0.05874499332443257,0.040349608989945454,0.024249194979299466,True,False,False,False,True,False,False,False,True,False
10,32153,20.0,1399,68.0,5,225000.0,2923.0,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,False,False,True,False,False
10,123000,20.0,1399,68.0,5,180000.0,11181.818181818182,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
8,40000,13.14,1798,160.0,5,430000.0,4444.444444444444,0.08898776418242492,0.02188341985936781,0.0061115857264901095,False,False,False,True,True,True,False,False,False,False
2,16320,17.0,1956,167.67,5,1600000.0,5440.0,0.08572085889570552,0.027666425708089637,0.001314319511073142,True,False,False,False,True,False,False,True,False,False
11,120000,11.57,2179,138.1,7,200000.0,10000.0,0.06337769619091325,0.027666425708089637,0.006308733653151081,True,False,False,False,True,True,False,False,False,False
6,79000,16.0,1997,140.0,7,1150000.0,11285.714285714286,0.0701051577366049,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
15,70000,14.0,1061,64.0,5,120100.0,4375.0,0.060320452403393024,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,False,False
6,25000,20.4,1197,81.8,5,380000.0,3571.4285714285716,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,False,True,False
10,23000,15.4,2179,120.0,8,600000.0,2090.909090909091,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,True,False,False
4,35000,18.16,1196,86.8,5,475000.0,7000.0,0.0725752508361204,0.05099559702963791,0.004140106459880397,False,False,False,True,True,True,False,True,False,False
7,60000,17.4,1497,117.3,5,500000.0,7500.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,True,False,True,False,False
8,16000,20.51,998,67.04,5,299000.0,1777.7777777777778,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
5,37000,19.64,1461,108.45,5,565000.0,6166.666666666667,0.0742299794661191,0.03463231911677729,0.014194650719589932,True,False,False,False,True,False,False,True,False,False
7,40000,22.7,1498,89.84,5,495000.0,5000.0,0.05997329773030708,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
3,69000,13.68,2393,147.8,7,2090000.0,17250.0,0.06176347680735479,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
12,76000,16.7,1198,88.8,5,265000.0,5846.153846153846,0.07412353923205342,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
2,20000,16.5,1493,70.0,7,750000.0,6666.666666666667,0.04688546550569324,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
9,38000,18.6,1197,85.8,5,320000.0,3800.0,0.07167919799498747,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,True,False,False
5,64172,16.5,1493,70.0,7,690000.0,10695.333333333334,0.04688546550569324,0.06565025957810344,0.013603206939607019,True,False,False,False,True,False,False,True,False,False
5,53075,17.1,1591,121.4,5,675000.0,8845.833333333334,0.07630421118793212,0.1939278438588421,0.032069396070184664,False,False,False,True,False,False,False,True,False,False
1,3500,17.0,1198,108.5,5,650000.0,1750.0,0.09056761268781302,0.027666425708089637,0.005520141946507196,False,False,False,True,True,True,False,True,False,False
5,60000,20.51,998,67.04,5,324000.0,10000.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
5,42000,27.3,1498,98.6,5,425000.0,7000.0,0.06582109479305741,0.09699677991719786,0.011500295721889991,True,False,False,False,True,False,False,False,False,True
4,36000,24.7,796,47.3,5,275000.0,7200.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
5,16300,17.01,1591,121.3,5,750000.0,2716.6666666666665,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
3,26000,17.0,1198,108.5,5,600000.0,6500.0,0.09056761268781302,0.027666425708089637,0.005520141946507196,False,False,False,True,True,True,False,True,False,False
3,10000,18.9,1197,81.86,5,450000.0,2500.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
5,45049,25.17,799,53.3,5,320000.0,7508.166666666667,0.06670838548185232,0.03463231911677729,0.01964907669054347,False,False,False,True,True,False,False,False,False,True
5,10000,23.95,998,67.05,5,316000.0,1666.6666666666667,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
2,11800,17.0,1497,121.31,5,900000.0,3933.3333333333335,0.08103540414161657,0.05099559702963791,0.024380626930406782,False,False,False,True,True,True,False,True,False,False
4,52000,25.6,1498,97.9,5,1100000.0,10400.0,0.06535380507343125,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
5,35000,18.9,1197,82.0,5,410000.0,5833.333333333333,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
4,53000,27.39,1248,74.0,5,696000.0,10600.0,0.05929487179487179,0.32325688374843925,0.02378918315042387,True,False,False,False,True,False,False,False,False,True
7,125000,20.45,1461,83.8,5,425000.0,15625.0,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,False,True,False
9,110000,17.0,1197,80.0,5,280000.0,11000.0,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
3,30000,20.51,998,67.04,5,390000.0,7500.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,False,True,False
5,35000,22.77,1498,98.59,5,640000.0,5833.333333333333,0.06581441922563418,0.05099559702963791,0.024380626930406782,True,False,False,False,True,True,False,False,True,False
3,40000,21.38,1396,88.7,5,915000.0,10000.0,0.06353868194842408,0.1939278438588421,0.022014851810475126,True,False,False,False,True,True,False,False,True,False
9,70000,21.9,1396,90.0,5,330000.0,7000.0,0.06446991404011461,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
6,54700,26.0,1498,98.6,5,600000.0,7814.285714285715,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
13,70000,19.81,1086,68.05,5,239000.0,5000.0,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,False,True,False,False
10,140000,13.93,2179,138.03,7,215000.0,12727.272727272728,0.06334557136301056,0.027666425708089637,0.006308733653151081,True,False,False,False,True,True,False,False,False,False
5,40000,12.62,2198,158.0,7,2150000.0,6666.666666666667,0.0718835304822566,0.05099559702963791,0.002760070973253598,True,False,False,False,False,True,False,False,False,False
2,10000,21.21,1197,81.8,5,595000.0,3333.3333333333335,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,False,True,False
11,50000,18.9,998,67.1,5,260000.0,4166.666666666667,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
1,5000,17.3,1497,121.0,7,1100000.0,2500.0,0.08082832331329326,0.06565025957810344,0.0015771834132877703,True,False,False,False,True,True,False,True,False,False
6,30000,16.46,2993,258.0,5,4544999.999999981,4285.714285714285,0.08620113598396258,0.028652165341394493,0.0023657751199316554,True,False,False,False,False,True,False,True,False,False
8,63589,28.4,1248,74.0,5,425000.0,7065.444444444444,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
6,51000,18.6,1197,81.83,5,450000.0,7285.714285714285,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
7,59000,20.14,1498,88.8,5,495000.0,7375.0,0.05927903871829105,0.040349608989945454,0.024249194979299466,True,False,False,False,True,False,False,False,True,False
3,60000,28.4,1248,74.02,5,610000.0,15000.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
12,160000,12.8,2494,102.0,8,450000.0,12307.692307692309,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
5,40000,25.32,1198,77.0,6,450000.0,6666.666666666667,0.0642737896494157,0.06565025957810344,0.004205822435434054,True,False,False,False,True,True,False,False,False,True
5,64579,14.1,2179,148.0,7,875000.0,10763.166666666666,0.06792106470858192,0.027666425708089637,0.006308733653151081,True,False,False,False,True,False,False,False,False,False
6,35000,19.67,1582,126.2,5,850000.0,5000.0,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,True,True,False,True,False,False
10,69000,17.11,1968,174.33,5,925000.0,6272.727272727273,0.08858231707317074,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
2,8000,22.05,796,47.3,5,335000.0,2666.6666666666665,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
5,55055,17.8,1497,117.3,5,600000.0,9175.833333333334,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
2,15000,25.17,799,53.3,5,375000.0,5000.0,0.06670838548185232,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,False,True
11,74000,17.11,1968,174.33,5,1100000.0,6166.666666666667,0.08858231707317074,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
5,47270,15.97,2993,258.0,5,4150000.0,7878.333333333333,0.08620113598396258,0.028652165341394493,0.0016428993888414273,True,False,False,False,False,False,False,True,False,False
7,80000,25.2,1248,74.0,5,400000.0,10000.0,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
5,35000,20.4,1197,81.8,5,400000.0,5833.333333333333,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,False,True,False
3,14000,23.0,999,67.0,5,349000.0,3500.0,0.06706706706706707,0.011171715844121705,0.004928698166524282,False,False,False,True,False,False,False,False,True,False
3,25000,22.7,799,53.64,5,225000.0,6250.0,0.06713391739674593,0.011171715844121705,0.004928698166524282,False,False,False,True,True,True,False,False,True,False
4,40000,18.15,1198,82.0,6,500000.0,8000.0,0.06844741235392321,0.06565025957810344,0.004205822435434054,False,False,False,True,True,True,False,True,False,False
6,58000,20.77,1248,88.8,7,750000.0,8285.714285714286,0.07115384615384615,0.32325688374843925,0.02240914766379707,True,False,False,False,True,False,False,False,True,False
2,5000,23.95,998,67.05,5,390000.0,1666.6666666666667,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
7,50000,22.74,796,47.3,5,240000.0,6250.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
4,36000,19.87,1461,83.8,5,680000.0,7200.0,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,False,False,True,False,False
6,51000,12.99,2494,100.6,7,1090000.0,7285.714285714285,0.04033680834001604,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
5,15000,18.15,1198,82.0,5,400000.0,2500.0,0.06844741235392321,0.06565025957810344,0.004205822435434054,False,False,False,True,True,True,False,True,False,False
4,100000,24.3,1248,88.5,5,760000.0,20000.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,True,False,False,True,False
3,51000,21.5,1497,108.5,5,775000.0,12750.0,0.07247828991315965,0.027666425708089637,0.005520141946507196,True,False,False,False,True,False,False,False,True,False
2,45800,17.3,1497,121.0,7,1050000.0,15266.666666666666,0.08082832331329326,0.06565025957810344,0.0015771834132877703,True,False,False,False,True,False,False,True,False,False
2,30000,28.4,1248,74.02,5,780000.0,10000.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
4,29599,21.19,1396,88.73,5,600000.0,5919.8,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
8,90000,15.04,1598,103.6,5,375000.0,10000.0,0.06483103879849812,0.040349608989945454,0.016100414010645988,False,False,False,True,True,True,False,True,False,False
6,79000,28.4,1248,74.0,5,525000.0,11285.714285714286,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,False,True
11,100000,17.0,1197,80.0,5,190000.0,8333.333333333334,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
6,31000,18.88,1995,184.0,5,2150000.0,4428.571428571428,0.09223057644110276,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,True,False,False
4,25000,23.01,999,67.0,5,285000.0,5000.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,True,True,False,False,True,False
8,38000,17.01,1591,121.3,5,450000.0,4222.222222222223,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
3,60000,27.28,1047,69.0,5,375000.0,15000.0,0.0659025787965616,0.027666425708089637,0.009331668528619308,True,False,False,False,True,True,False,False,False,True
6,80000,18.6,1197,81.83,5,500000.0,11428.57142857143,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
